Course Number,Course Name,Credit Count,Prerequisites,Color Group,General Education Goal Area
FREN 366,"Oral Communication 1-6 credits
Intensive practice in advanced conversational skills. May be
repeated for credit.
Prerequisites: FREN 201, FREN 202, or equivalent
FREN 393 Supervised Study in French-Speaking Countries1-6 credits
Topics will vary. Study for credit must be approved by the department
prior to departure.
Prerequisites: FREN 201, FREN 202, or equivalent
FREN 402 French Civilization 3-4 credits
Survey of historical, philosophical, literary and artistic development of
France from the beginning to the present.
Prerequisites: FREN 201, FREN 202, or equivalent
FREN 404 French Syntax 2-4 credits
Systematic review of French grammar.
Prerequisites: FREN 201, FREN 202, or equivalent
FREN 405 Business French I 2-4 credits
Study of current vocabulary, terminology and practices used in the
business world. Study of developments affecting the French business,
industrial and agricultural communities.
Prerequisites: FREN 201, FREN 202, or equivalent
FREN 406 Business French II 2-4 credits
Study of France’s position in the European Economic Community
and of the development of French business law with emphasis on
the obligations and rights of business people, the classification and
organization of the various types of companies, the emission of contracts
and other documents.
Prerequisites: FREN 201, FREN 202, or equivalent
FREN 414 Paris et L’lle de France 1-3 credits
Visits to the major churches, cathedrals, castles, monuments, museums
and neighborhoods in and around Paris.
Prerequisites: FREN 201, FREN 202, or equivalent
FREN 416 Conversation 1-4 credits
Practice in advanced conversation skills.
Prerequisites: FREN 201, FREN 202, or equivalent
FREN 417 Modern France 1-3 credits
In-depth study of different aspects of contemporary French civilization.
Prerequisites: FREN 201, FREN 202, or equivalent
FREN 420 French Seminar 1-4 credits
In-depth study of an author, genre, movement, theme or period.
Prerequisites: FREN 201, FREN 202, or equivalent
FREN 432 French Literature I 1-4 credits
A study of the major authors, works and movements of two successive
centuries of French literature.
Prerequisites: FREN 201, FREN 202, or equivalent
FREN 442 French Literature II 1-4 credits
A study of the major authors, works and movements of two successive
centuries of French literature.
Prerequisites: FREN 201, FREN 202, or equivalent
FREN 452 French Literature III 1-4 credits
A study of the major authors, works and movements of two successive
centuries of French literature.
Prerequisites: FREN 201, FREN 202, or equivalent
FREN 492 (1-4) Individual Study 1-4 credits
Topics will vary.
Prerequisites: FREN 201, FREN 202, or equivalent
FREN 494 Supervised French Study 1-6 credits
Topics will vary. Study for credit must be approved by the department
prior to departure.
Prerequisites: FREN 201, FREN 202, or equivalent
FREN 497 Internship 1-6 credits
Prerequisites: FREN 201, FREN 202, or equivalent
FREN 499 Individual Study 1-4 credits
Prerequisites: FREN 201, FREN 202, or equivalent
www.mnsu.edu 2024-2025 Undergraduate Catalog",277,N/A,N/A,N/A
GWS 110,Introduction to Gender,4,N/A,N/A,N/A
GWS 110W,Introduction to Gender,4,N/A,N/A,N/A
GWS 120,Violence and Gender,4,N/A,N/A,N/A
GWS 120W,Violence and Gender,4,N/A,N/A,N/A
GWS 220,Sex and Gender Worldwide,4,N/A,N/A,N/A
GWS 220W,Sex and Gender Worldwide,4,N/A,N/A,N/A
GWS 222,"Gender, Law, & Justice",4,N/A,N/A,N/A
GWS 225,Queer America,4,N/A,N/A,N/A
GWS 225W,Queer America,4,N/A,N/A,N/A
GWS 230,"Gender, Race, and Popular Culture",4,N/A,N/A,N/A
GWS 250,"Health, Wealth, and Power",4,N/A,N/A,N/A
GWS 260,"Selected Topics 1-4 credits
Offered according to student demand and instructor availability/
expertise, topics courses provide curriculum enrichment on
an ongoing basis.
GWS 277 Individual Study 1-6 credits
Concentrated study and research in areas of student’s special interests/
expertise under supervision of a faculty member.
Prerequisites: Women’s Studies major/minor
GWS 290 Workshop 1-4 credits
Topics to be announced. May be retaken for credit.
GWS 310 Feminist Thought",4,N/A,N/A,N/A
GWS 330,Feminist Activism and Social Justice,4,N/A,N/A,N/A
GWS 340,Undergraduate Seminar,4,N/A,N/A,N/A
GWS 420,Identity Work in Women’s Reentry Experiences,4,N/A,N/A,N/A
GWS 440,Cultivating Inclusive Classrooms,4,N/A,N/A,N/A
GWS 455,Sexuality & Queer Identities,4,N/A,N/A,N/A
GWS 460,"Selected Topics 1-4 credits
Offered according to student demand and instructor availability/
expertise, topics courses provide curriculum enrichment on
an ongoing basis.
GWS 477 Individual Study 1-6 credits
Concentrated study and research in areas of student’s special interests/
expertise under supervision of a faculty member.
Prerequisites: Must be department major/minor
GWS 490 Workshop 1-4 credits
Topics to be announced. May be retaken for credit.
GWS 497 Internship: Teaching 1-6 credits
Students assist a faculty member in teaching a 100 or",200,N/A,N/A,N/A
GEOG 101,Introductory Physical Geography,4,N/A,N/A,N/A
GEOG 102,World Regional Geography,3,N/A,N/A,N/A
GEOG 103,Introductory Cultural Geography,3,N/A,N/A,N/A
GEOG 105,Introduction to Geospatial Technologies,3,N/A,N/A,N/A
GEOG 205,Precision Agriculture,3,N/A,N/A,N/A
GEOG 210W,Landscapes and Places,3,N/A,N/A,N/A
GEOG 299,"Individual Study 1-3 credits
An assignment that is tailored to individual needs of a student. The
instructor and the student arrange the type of project for the student,
such as a term paper, readings, mapping, field investigation, or
computer cartography.
Prerequisites: Consent
GEOG 313 Natural Disasters",4,N/A,N/A,N/A
GEOG 315,Geomorphology,4,N/A,N/A,N/A
GEOG 340,United States,3,N/A,N/A,N/A
GEOG 342,Geography of Minnesota,3,N/A,N/A,N/A
GEOG 352,GIS for Crime Analysis,3,N/A,N/A,N/A
GEOG 370,Cartographic Techniques,4,N/A,N/A,N/A
GEOG 373,"Introduction to Geography Information Systems4 credits
The course will be an introduction to the analysis of spatial data using
the concept of a geographic information system (GIS). Content of the
course will be, to a great extent, based on the NCGIA core curriculum
with assignments tailored to the data and software available within the
department such as ArcGIS.
GEOG 401 Colloquium",1,N/A,N/A,N/A
GEOG 409,"Selected Topics 1-4 credits
The instructor will develop a specific course on a geographic topic,
such as soils, landforms, water resources, energy, housing, population
geography, or some other topic for the class.
GEOG 410 Climatic Environments",3,N/A,N/A,N/A
GEOG 411,Soils Geomorphology,4,N/A,N/A,N/A
GEOG 412,Advanced Weather,4,N/A,N/A,N/A
GEOG 414,Biogeography,3,N/A,N/A,N/A
GEOG 415,Earth Surface Processes,4,N/A,N/A,N/A
GEOG 416W,Fluvial Geomorphology and Hydrology,4,N/A,N/A,N/A
GEOG 425,Economic Geography,3,N/A,N/A,N/A
GEOG 428,Human Migration,3,N/A,N/A,N/A
GEOG 435,Urban Geography,3,N/A,N/A,N/A
GEOG 436,Rural Geography,3,N/A,N/A,N/A
GEOG 437,Political Geography,3,N/A,N/A,N/A
GEOG 438,Social Geography,3,N/A,N/A,N/A
GEOG 439,Transportation Modeling & GIS,4,N/A,N/A,N/A
GEOG 440,"Field Studies 1-4 credits
Various excursions to study physical and cultural landscapes inside and
outside of Minnesota.
GEOG 445 Latin America",3,N/A,N/A,N/A
GEOG 446,Canada,3,N/A,N/A,N/A
GEOG 450,Europe,3,N/A,N/A,N/A
GEOG 458,Geography of East Asia,3,N/A,N/A,N/A
GEOG 471,Digital Field Mapping with GPS,4,N/A,N/A,N/A
GEOG 475,Open-Source GIS,4,N/A,N/A,N/A
GEOG 474,www.mnsu.edu 2024-2025 Undergraduate Catalog,281,N/A,N/A,N/A
GEOG 476,Spatial Statistics,3,N/A,N/A,N/A
GEOG 477,"Topics in Techniques 1-3 credits
This offering will include a variety of selected technical topics in
geography, including but not necessarily limited to manual cartographic
drafting and negative scribing, photomechanical techniques in
production cartography, aerial photo interpretation, and advanced
coverage of digital analysis of satellite-derived remote sensor data and
global positioning systems.
Prerequisites: Consent
GEOG 478 Spatial Analysis with GIS",3,N/A,N/A,N/A
GEOG 479,"GIS Practicum 1-4 credits
This offering will include supervised project work in raster-based and/
or vector-based GIS, using problems and data drawn from local or
regional agencies or other professional-level organizations with whom
the Geography Department maintains a relationship. Students must have
completed one of the prerequisite courses, or a course or professionallevel experience.
Prerequisites: Prerequisite: GEOG 373, or 473/573, or permission of
instructor.
GEOG 480 Seminar 1-4 credits
Topics vary in physical, cultural, economic, political, and
historical geography, as well as environmental conservation and
geographic techniques.
GEOG 481 GIS and Environmental Hazards",3,N/A,N/A,N/A
GEOG 485,GIS Programming,4,N/A,N/A,N/A
GEOG 491,"Senior Paper 1-4 credits
GEOG 497 (1-10) Internship 1-10 credits
An applied work and learning experience. The student will provide
a written internship report on professional practicum and the work
supervisor will be consulted on how much the student has accomplished.
Prerequisites: Consent
GEOG 499 Individual Study 1-3 credits
An assignment that is tailored to individual needs of a student. An
arrangement is made that the student works on a project (term paper,
readings, mapping, field investigation, GIS, or related topics).
Prerequisites: Consent
Geology
GEOL 100 Our Geologic Environment 3-4 credits
Earthquakes, volcanic eruptions, and flooding are three examples
of naturally recurring events on the Earth that ultimately influence
all of our lives. This course introduces the physical features and
processes of the Earth that control these events. The course has a
laboratory component.
282 2024-2025 Undergraduate Catalog www.mnsu.edu
GEOL 104 Introduction to Soil Science",4,N/A,N/A,N/A
GEOL 107,Environmental Justice in Geoscience,4,N/A,N/A,N/A
GEOL 108,Oceans of the World,3,N/A,N/A,N/A
GEOL 121,Physical Geology,4,N/A,N/A,N/A
GEOL 122,Earth History,4,N/A,N/A,N/A
GEOL 201,Elements of Mineralogy,4,N/A,N/A,N/A
GEOL 100,or GEOL 107 or GEOL,121,N/A,N/A,N/A
GEOL 291,Introduction to Water and Soil Analysis,2,N/A,N/A,N/A
GEOL 302,Petrology,4,N/A,N/A,N/A
GEOL 401,"Field Studies 1-3 credits
This course is devoted to the study and practice of geological field
investigations. Students will first learn basic field investigative methods.
Students will then be appropriately versed in the geological history and
importance of a region selected for in-depth study. Finally, students
will participate in a field trip to a regional site of geologic importance
over an extended weekend (4-6 days). Potential study sites may include
Minnesota’s North Shore and Iron Range, the Badlands and Black Hills
of South Dakota, the Ozarks, or the Rocky Mountains.
Prerequisites: GEOL 100 or GEOL 121 and GEOL",122,N/A,N/A,N/A
GEOL 410,Glacial Geology,3,N/A,N/A,N/A
GEOL 430,Intro to Geophysics and Seismology,3,N/A,N/A,N/A
GEOL 449,Applied Soil Science and Surface Hydrology,4,N/A,N/A,N/A
GEOL 450,Hydrogeology,3,N/A,N/A,N/A
GEOL 460,Soil Biogeochemistry,3,N/A,N/A,N/A
GEOL 490,"Workshop 1-4 credits
GEOL 495 Seminar",2,N/A,N/A,N/A
GER 102,Elementary German II,4,GER 101 or equivalent,N/A,N/A
GER 150W,"The German-Speaking Countries: An Interdisciplinary
Introduction",4,N/A,N/A,N/A
GER 201,Intermediate German I,4,N/A,N/A,N/A
GER 280W,Parallel Worlds: Exploring Cultures & Symbols,4,N/A,N/A,N/A
GER 293,"Supervised Study Abroad: Intermediate 1-4 credits
GER 299 Individual Study 1-4 credits
Prerequisites: as appropriate for level of project
GER 340 German Topics in Language 1-4 credits
Topics will vary and course may be repeated for credit. Language topics
include pronunciation and intonation, advanced grammar, etc. The focus
is on advanced oral or written communication.
Prerequisites: Two years of university level German or equivalent.
GER 341 German Composition and Conversation",4,N/A,N/A,N/A
GER 202,"or equivalent.
GER 342 Selected Readings 1-4 credits
Discussion and analysis of major themes and movements based on
selected readings from representative authors from the Germanspeaking world.
Prerequisites: Completion of GER 202 or equivalent
GER 343 German Civilization 1-4 credits
Major cultural and historical aspects of German from ancient times
to the present.
Prerequisites: Completion of GER 202 or equivalent
GER 393 Supervised Study Abroad 1-6 credits
Study for credit must be approved by the department prior to departure.
Prerequisites: Intermediate Sequence
GER 441 Conversation and Composition",4,N/A,N/A,N/A
GER 442,"German Literature 1-4 credits
Topics vary and course may be repeated if a different topic/genre is the
focus. Major writers from German speaking countries. Genres include
novel, poetry, theatre, short story, etc.
Prerequisites: Completion of readings GER 302 or equivalent
GER 443 Topics in German Studies 1-4 credits
The course deals with the complex cultural traditions and political
histories of German-speaking countries in Central Europe, such as the
metropolis Berlin, the Holocaust, minority voices. Topics vary and the
course may be repeated if a different topic is the focus. Fall, Spring
GER 445 Topics in German Linguistics 1-4 credits
Topics may vary. Course may be repeated for credit. Discussion
and analysis of German phonetics and syntax and historical
linguistics, for example.
Prerequisites: Completion of a least one 300 level German course.
GER 460 Topics in German Cinema",4,N/A,N/A,N/A
GER 490,"Senior Capstone Project 1-4 credits
An individual project by German majors or minors that demonstrates
the ability to focus on a specific topic or question in-depth in the field of
German culture and literature studies. Approval required by a designated
advisor in the German program.
Prerequisites: GER 340, GER 341, GER 342, GER 343, GER 441. Student has
to be admitted as a German major or minor and of senior standing.
GER 493 Supervised Study Abroad: Advanced 1-6 credits
Study for credit must be arranged by contract prior to departure.
Prerequisites: Experience appropriate for level of credit
GER 497 Internship 1-6 credits
Prerequisites: Experience appropriate to project
GER 499 Individual Study 1-4 credits
Prerequisites: As appropriate for level of project
Health Science
HLTH 101 Health and the Environment",3,N/A,N/A,N/A
HLTH 102,"Health Promotion Competencies for the Community
Health Worker",2,N/A,N/A,N/A
HLTH 101,"HLTH 201 The Community Health Worker: Role, Advocacy,
Outreach, and Resources",3,N/A,N/A,N/A
HLTH 202,"Health Communication, Teaching, and Capacity
Building",3,N/A,N/A,N/A
HLTH 203,"Documentation, Legal, and Ethical Issues in Community
Health Work",3,N/A,N/A,N/A
HLTH 209,Basic First Aid & CPR,1,N/A,N/A,N/A
HLTH 210,Emergency Medical Responder First Aid & CPR,3,N/A,N/A,N/A
HLTH 211,Human Sexuality in a World of Diversity,3,N/A,N/A,N/A
HLTH 212,Consumer Health,3,N/A,N/A,N/A
HLTH 225,Introduction to Alcohol and Drug Studies,3,N/A,N/A,N/A
HLTH 240,Drug Education,3,N/A,N/A,N/A
HLTH 260,Introduction to Applied Health Science,3,N/A,N/A,N/A
HLTH 296,"Internship: Community Health Worker 1-2 credits
Supervised practical experience (80 hours) that allows opportunities for
the student to prepare for independent work in the Community Health
Worker (CHW) role.
Prerequisites: HLTH 101, HLTH 201, HLTH 202, HLTH",203,N/A,N/A,N/A
HLTH 311,Family Life & Sex Education,3,N/A,N/A,N/A
HLTH 315,Holistic Health and Wellness,3,N/A,N/A,N/A
HLTH 320,School Health Education,3,N/A,N/A,N/A
HLTH 321,Medical Terminology,3,N/A,N/A,N/A
HLTH 360,Theories and Models of Health Education,3,N/A,N/A,N/A
HLTH 361W,Health Communication and Advocacy,4,N/A,N/A,N/A
HLTH 371,Core Functions of Addiction Professionals,3,N/A,N/A,N/A
HLTH 406,"Ethics and Professionalism for Addictions
Professionals",3,N/A,N/A,N/A
HLTH 408W,"Theories and Methods for Addictions
Professionals",3,N/A,N/A,N/A
HLTH 420W,Health Teaching Methods,3,N/A,N/A,N/A
